tourney_date,tourney_name,surface,round,best_of,winner_name,loser_name,score
2021-04-12,Monte Carlo Masters,Clay,R32,3,Casper Ruud,Diego Schwartzman,6-3 6-3
2021-04-12,Monte Carlo Masters,Clay,R32,3,Pablo Carreno Busta,Karen Khachanov,6-2 6-3
2021-04-12,Monte Carlo Masters,Clay,R32,3,Fabio Fognini,Jordan Thompson,6-3 6-3
2021-04-12,Monte Carlo Masters,Clay,R64,3,Jannik Sinner,Albert Ramos,6-3 6-4
2021-04-12,Monte Carlo Masters,Clay,R64,3,Daniel Evans,Dusan Lajovic,6-3 6-7(11) 6-2
2021-04-12,Monte Carlo Masters,Clay,R64,3,David Goffin,Marin Cilic,6-4 3-6 6-0
2021-04-12,Monte Carlo Masters,Clay,R64,3,Lorenzo Sonego,Marton Fucsovics,6-3 6-4
2021-04-12,Monte Carlo Masters,Clay,R64,3,John Millman,Ugo Humbert,6-3 6-3
2021-04-12,Monte Carlo Masters,Clay,R64,3,Lucas Pouille,Guido Pella,6-3 6-4
2021-04-12,Monte Carlo Masters,Clay,R64,3,Alejandro Davidovich Fokina,Alex De Minaur,6-4 7-6(3)
2021-04-12,Monte Carlo Masters,Clay,R64,3,Roberto Bautista Agut,Taylor Fritz,6-2 7-5
2021-04-12,Monte Carlo Masters,Clay,R64,3,Grigor Dimitrov,Jan Lennard Struff,6-3 6-4
2021-04-12,Monte Carlo Masters,Clay,R64,3,Jeremy Chardy,Alexander Bublik,6-4 0-6 7-5
2021-04-12,Monte Carlo Masters,Clay,R64,3,Karen Khachanov,Laslo Djere,6-4 6-1
2021-04-12,Monte Carlo Masters,Clay,R64,3,Pablo Carreno Busta,Stefano Travaglia,7-5 7-6(4)
2021-04-12,Monte Carlo Masters,Clay,R64,3,Fabio Fognini,Miomir Kecmanovic,6-2 7-5
2021-04-12,Monte Carlo Masters,Clay,R64,3,Filip Krajinovic,Nikoloz Basilashvili,6-1 2-0 RET
2021-04-05,Cagliari,Clay,F,3,Lorenzo Sonego,Laslo Djere,2-6 7-6(5) 6-4
2021-04-05,Marbella,Clay,F,3,Pablo Carreno Busta,Jaume Munar,6-1 2-6 6-4
2021-04-05,Cagliari,Clay,SF,3,Laslo Djere,Nikoloz Basilashvili,6-2 6-0
2021-04-05,Cagliari,Clay,SF,3,Lorenzo Sonego,Taylor Fritz,6-4 5-7 6-1
2021-04-05,Marbella,Clay,SF,3,Pablo Carreno Busta,Albert Ramos,6-1 3-6 7-6(5)
2021-04-05,Cagliari,Clay,QF,3,Nikoloz Basilashvili,Jan Lennard Struff,7-5 4-6 6-3
2021-04-05,Cagliari,Clay,QF,3,Lorenzo Sonego,Yannick Hanfmann,3-6 7-6(6) 6-3
2021-04-05,Cagliari,Clay,QF,3,Taylor Fritz,Aljaz Bedene,6-3 6-4
2021-04-05,Marbella,Clay,QF,3,Pablo Carreno Busta,Soon Woo Kwon,6-4 6-0
2021-04-05,Cagliari,Clay,R16,3,Laslo Djere,John Millman,6-3 6-3
2021-04-05,Cagliari,Clay,R16,3,Lorenzo Sonego,Gilles Simon,6-4 6-1
2021-04-05,Cagliari,Clay,R16,3,Aljaz Bedene,Egor Gerasimov,6-4 7-6(5)
2021-04-05,Marbella,Clay,R16,3,Albert Ramos,Ricardas Berankis,6-3 4-6 6-3
2021-04-05,Marbella,Clay,R16,3,Jaume Munar,Fabio Fognini,6-2 6-1
2021-04-05,Cagliari,Clay,R32,3,Yannick Hanfmann,Tommy Paul,7-6(8) 5-7 6-3
2021-04-05,Cagliari,Clay,R32,3,Gilles Simon,Stefano Travaglia,1-6 6-3 6-4
2021-04-05,Cagliari,Clay,R32,3,Egor Gerasimov,Guido Pella,6-4 6-0
2021-04-05,Marbella,Clay,R32,3,Ricardas Berankis,Lucas Pouille,6-4 6-7(5) 7-5
2021-03-22,Miami Masters,Hard,F,3,Hubert Hurkacz,Jannik Sinner,7-6(4) 6-4
2021-03-22,Miami Masters,Hard,SF,3,Jannik Sinner,Roberto Bautista Agut,5-7 6-4 6-4
2021-03-22,Miami Masters,Hard,SF,3,Hubert Hurkacz,Andrey Rublev,6-3 6-4
2021-03-22,Miami Masters,Hard,QF,3,Roberto Bautista Agut,Daniil Medvedev,6-4 6-2
2021-03-22,Miami Masters,Hard,QF,3,Jannik Sinner,Alexander Bublik,7-6(5) 6-4
2021-03-22,Miami Masters,Hard,QF,3,Hubert Hurkacz,Stefanos Tsitsipas,2-6 6-3 6-4
2021-03-22,Miami Masters,Hard,R16,3,Daniil Medvedev,Frances Tiafoe,6-4 6-3
2021-03-22,Miami Masters,Hard,R16,3,Roberto Bautista Agut,John Isner,6-3 4-6 7-6(7)
2021-03-22,Miami Masters,Hard,R16,3,Jannik Sinner,Emil Ruusuvuori,6-3 6-2
2021-03-22,Miami Masters,Hard,R16,3,Alexander Bublik,Taylor Fritz,6-7(5) 6-3 6-4
2021-03-22,Miami Masters,Hard,R16,3,Andrey Rublev,Marin Cilic,6-4 6-4
2021-03-22,Miami Masters,Hard,R16,3,Hubert Hurkacz,Milos Raonic,4-6 6-3 7-6(4)
2021-03-22,Miami Masters,Hard,R16,3,Stefanos Tsitsipas,Lorenzo Sonego,6-2 7-6(2)
2021-03-22,Miami Masters,Hard,R32,3,Daniil Medvedev,Alexei Popyrin,7-6(3) 6-7(7) 6-4
2021-03-22,Miami Masters,Hard,R32,3,Frances Tiafoe,Dusan Lajovic,1-6 7-5 6-3
2021-03-22,Miami Masters,Hard,R32,3,John Isner,Felix Auger Aliassime,7-6(5) 7-6(5)
2021-03-22,Miami Masters,Hard,R32,3,Roberto Bautista Agut,Jan Lennard Struff,4-6 6-3 6-2
2021-03-22,Miami Masters,Hard,R32,3,Emil Ruusuvuori,Mikael Ymer,4-6 6-1 7-5
2021-03-22,Miami Masters,Hard,R32,3,Jannik Sinner,Karen Khachanov,4-6 7-6(2) 6-4
2021-03-22,Miami Masters,Hard,R32,3,Taylor Fritz,Cameron Norrie,6-4 3-6 6-1
2021-03-22,Miami Masters,Hard,R32,3,Diego Schwartzman,Adrian Mannarino,6-1 6-4
2021-03-22,Miami Masters,Hard,R32,3,Andrey Rublev,Marton Fucsovics,6-2 6-1
2021-03-22,Miami Masters,Hard,R32,3,Hubert Hurkacz,Denis Shapovalov,6-3 7-6(6)
2021-03-22,Miami Masters,Hard,R32,3,Milos Raonic,Ugo Humbert,6-4 7-5
2021-03-22,Miami Masters,Hard,R32,3,Lorenzo Sonego,Daniel Elahi Galan,7-6(6) 6-3
2021-03-22,Miami Masters,Hard,R32,3,Stefanos Tsitsipas,Kei Nishikori,6-3 3-6 6-1
2021-03-22,Miami Masters,Hard,R64,3,Alexei Popyrin,Reilly Opelka,6-4 6-2
2021-03-22,Miami Masters,Hard,R64,3,Frances Tiafoe,Daniel Evans,6-7(5) 6-3 6-3
2021-03-22,Miami Masters,Hard,R64,3,Felix Auger Aliassime,Pierre Hugues Herbert,6-4 6-4
2021-03-22,Miami Masters,Hard,R64,3,John Isner,Mackenzie McDonald,2-6 6-3 7-5
2021-03-22,Miami Masters,Hard,R64,3,Jan Lennard Struff,Ricardas Berankis,6-3 6-4
2021-03-22,Miami Masters,Hard,R64,3,Roberto Bautista Agut,Lloyd Harris,W/O
2021-03-22,Miami Masters,Hard,R64,3,Emil Ruusuvuori,Alexander Zverev,1-6 6-3 6-1
2021-03-22,Miami Masters,Hard,R64,3,Mikael Ymer,Nikoloz Basilashvili,6-3 4-6 6-4
2021-03-22,Miami Masters,Hard,R64,3,Karen Khachanov,Yannick Hanfmann,6-3 6-2
2021-03-22,Miami Masters,Hard,R64,3,Cameron Norrie,Grigor Dimitrov,7-5 7-5
2021-03-22,Miami Masters,Hard,R64,3,Taylor Fritz,Marcos Giron,6-2 6-2
2021-03-22,Miami Masters,Hard,R64,3,Alexander Bublik,Laslo Djere,6-3 6-4
2021-03-22,Miami Masters,Hard,R64,3,Adrian Mannarino,Miomir Kecmanovic,6-3 6-4
2021-03-22,Miami Masters,Hard,R64,3,Milos Raonic,Jordan Thompson,6-2 6-1
2021-03-22,Miami Masters,Hard,R64,3,Daniel Elahi Galan,Alex De Minaur,4-6 6-3 6-4
2021-03-22,Miami Masters,Hard,R64,3,Kei Nishikori,Aljaz Bedene,7-6(6) 5-7 6-4
2021-03-22,Miami Masters,Hard,R128,3,Alexei Popyrin,Feliciano Lopez,6-4 7-6(4)
2021-03-22,Miami Masters,Hard,R128,3,Frances Tiafoe,Stefano Travaglia,5-7 6-4 6-2
2021-03-22,Miami Masters,Hard,R128,3,Mackenzie McDonald,Vasek Pospisil,6-3 4-6 6-3
2021-03-22,Miami Masters,Hard,R128,3,Cameron Norrie,Yoshihito Nishioka,6-1 3-6 7-5
2021-03-22,Miami Masters,Hard,R128,3,Marcos Giron,Tommy Paul,7-6(5) 6-4
2021-03-22,Miami Masters,Hard,R128,3,Laslo Djere,Jiri Vesely,6-3 5-7 6-1
2021-03-15,Acapulco,Hard,F,3,Alexander Zverev,Stefanos Tsitsipas,6-4 7-6(3)
2021-03-15,Dubai,Hard,F,3,Aslan Karatsev,Lloyd Harris,6-3 6-2
2021-03-15,Acapulco,Hard,SF,3,Alexander Zverev,Dominik Koepfer,6-4 7-6(5)
2021-03-15,Dubai,Hard,SF,3,Lloyd Harris,Denis Shapovalov,6-7(5) 6-4 7-6(6)
2021-03-15,Dubai,Hard,SF,3,Aslan Karatsev,Andrey Rublev,6-2 4-6 6-4
2021-03-15,Acapulco,Hard,QF,3,Stefanos Tsitsipas,Felix Auger Aliassime,7-5 4-6 6-3
2021-03-15,Acapulco,Hard,QF,3,Dominik Koepfer,Cameron Norrie,7-5 6-4
2021-03-15,Acapulco,Hard,QF,3,Alexander Zverev,Casper Ruud,W/O
2021-03-15,Dubai,Hard,QF,3,Lloyd Harris,Kei Nishikori,6-1 3-6 6-3
2021-03-15,Dubai,Hard,QF,3,Denis Shapovalov,Jeremy Chardy,7-5 6-4
2021-03-15,Dubai,Hard,QF,3,Aslan Karatsev,Jannik Sinner,6-7(5) 6-3 6-2
2021-03-15,Dubai,Hard,QF,3,Andrey Rublev,Marton Fucsovics,7-5 6-2
2021-03-15,Acapulco,Hard,R16,3,Stefanos Tsitsipas,John Isner,6-3 6-2
2021-03-15,Acapulco,Hard,R16,3,Grigor Dimitrov,Miomir Kecmanovic,6-4 6-2
2021-03-15,Acapulco,Hard,R16,3,Cameron Norrie,Fabio Fognini,6-4 6-3
2021-03-15,Acapulco,Hard,R16,3,Dominik Koepfer,Milos Raonic,6-4 6-2
2021-03-15,Acapulco,Hard,R16,3,Alexander Zverev,Laslo Djere,6-4 6-3
2021-03-15,Dubai,Hard,R16,3,Lloyd Harris,Filip Krajinovic,7-6(5) 6-4
2021-03-15,Dubai,Hard,R16,3,Kei Nishikori,Aljaz Bedene,6-4 6-4
2021-03-15,Dubai,Hard,R16,3,Denis Shapovalov,Hubert Hurkacz,6-4 6-3
2021-03-15,Dubai,Hard,R16,3,Jeremy Chardy,Karen Khachanov,6-7(3) 6-4 6-4
2021-03-15,Dubai,Hard,R16,3,Aslan Karatsev,Lorenzo Sonego,3-6 6-3 6-4
2021-03-15,Dubai,Hard,R16,3,Jannik Sinner,Roberto Bautista Agut,6-4 3-6 7-5
2021-03-15,Dubai,Hard,R16,3,Marton Fucsovics,Dusan Lajovic,6-1 4-6 6-4
2021-03-15,Dubai,Hard,R16,3,Andrey Rublev,Taylor Fritz,6-3 6-1
2021-03-15,Acapulco,Hard,R32,3,Miomir Kecmanovic,Feliciano Lopez,6-4 6-4
2021-03-15,Acapulco,Hard,R32,3,Grigor Dimitrov,Adrian Mannarino,6-4 3-0 RET
2021-03-15,Acapulco,Hard,R32,3,Fabio Fognini,Stefano Travaglia,7-5 6-2
2021-03-15,Acapulco,Hard,R32,3,Milos Raonic,Tommy Paul,7-6(6) 6-4
2021-03-15,Acapulco,Hard,R32,3,Casper Ruud,Daniel Elahi Galan,6-4 6-1
2021-03-15,Dubai,Hard,R32,3,Lloyd Harris,Dominic Thiem,6-3 6-4
2021-03-15,Dubai,Hard,R32,3,Filip Krajinovic,Alejandro Davidovich Fokina,7-5 6-4
2021-03-15,Dubai,Hard,R32,3,Kei Nishikori,David Goffin,6-3 7-6(3)
2021-03-15,Dubai,Hard,R32,3,Denis Shapovalov,Jan Lennard Struff,6-1 6-3
2021-03-15,Dubai,Hard,R32,3,Hubert Hurkacz,Richard Gasquet,6-3 6-4
2021-03-15,Dubai,Hard,R32,3,Jeremy Chardy,Alex De Minaur,2-6 6-3 6-4
2021-03-15,Dubai,Hard,R32,3,Karen Khachanov,Alexei Popyrin,6-4 3-6 7-6(4)
2021-03-15,Dubai,Hard,R32,3,Aslan Karatsev,Daniel Evans,6-4 4-6 6-4
2021-03-15,Dubai,Hard,R32,3,Jannik Sinner,Alexander Bublik,2-6 7-6(2) 6-4
2021-03-15,Dubai,Hard,R32,3,Roberto Bautista Agut,Matthew Ebden,4-1 RET
2021-03-15,Dubai,Hard,R32,3,Marton Fucsovics,Pablo Carreno Busta,6-7(5) 6-3 6-2
2021-03-15,Dubai,Hard,R32,3,Taylor Fritz,Nikoloz Basilashvili,4-6 6-3 7-6(4)
2021-03-15,Dubai,Hard,R32,3,Andrey Rublev,Emil Ruusuvuori,6-4 6-4
2021-03-15,Dubai,Hard,R64,3,Alejandro Davidovich Fokina,Radu Albot,6-4 6-4
2021-03-15,Dubai,Hard,R64,3,Kei Nishikori,Reilly Opelka,3-6 6-3 6-4
2021-03-15,Dubai,Hard,R64,3,Jeremy Chardy,Albert Ramos,6-3 3-6 6-4
2021-03-15,Dubai,Hard,R64,3,Aslan Karatsev,Egor Gerasimov,6-4 6-4
2021-03-15,Dubai,Hard,R64,3,Alexander Bublik,Yoshihito Nishioka,6-4 7-6(4)
2021-03-15,Dubai,Hard,R64,3,Marton Fucsovics,Vasek Pospisil,2-6 7-5 6-4
2021-03-15,Dubai,Hard,R64,3,Emil Ruusuvuori,Jordan Thompson,6-3 7-6(5)
2021-03-08,Doha,Hard,F,3,Nikoloz Basilashvili,Roberto Bautista Agut,7-6(5) 6-2
2021-03-08,Marseille,Hard,F,3,Daniil Medvedev,Pierre Hugues Herbert,6-4 6-7(4) 6-4
2021-03-08,Doha,Hard,SF,3,Roberto Bautista Agut,Andrey Rublev,6-3 6-3
2021-03-08,Doha,Hard,SF,3,Nikoloz Basilashvili,Taylor Fritz,7-6(3) 6-1
2021-03-08,Marseille,Hard,SF,3,Daniil Medvedev,Matthew Ebden,6-4 3-0 RET
2021-03-08,Marseille,Hard,SF,3,Pierre Hugues Herbert,Ugo Humbert,6-3 6-2
2021-03-08,Doha,Hard,QF,3,Roberto Bautista Agut,Dominic Thiem,7-6(3) 2-6 6-4
2021-03-08,Doha,Hard,QF,3,Andrey Rublev,Marton Fucsovics,W/O
2021-03-08,Doha,Hard,QF,3,Taylor Fritz,Denis Shapovalov,5-7 6-3 7-5
2021-03-08,Doha,Hard,QF,3,Nikoloz Basilashvili,Roger Federer,3-6 6-1 7-5
2021-03-08,Marseille,Hard,QF,3,Daniil Medvedev,Jannik Sinner,6-2 6-4
2021-03-08,Marseille,Hard,QF,3,Matthew Ebden,Karen Khachanov,4-6 6-4 6-2
2021-03-08,Marseille,Hard,QF,3,Pierre Hugues Herbert,Stefanos Tsitsipas,6-7(6) 6-4 6-2
2021-03-08,Doha,Hard,R16,3,Dominic Thiem,Aslan Karatsev,6-7(5) 6-3 6-2
2021-03-08,Doha,Hard,R16,3,Roberto Bautista Agut,Alexander Bublik,6-4 6-3
2021-03-08,Doha,Hard,R16,3,Andrey Rublev,Richard Gasquet,W/O
2021-03-08,Doha,Hard,R16,3,Marton Fucsovics,Lloyd Harris,4-6 7-6(5) 6-2
2021-03-08,Doha,Hard,R16,3,Taylor Fritz,David Goffin,6-1 5-7 7-6(9)
2021-03-08,Doha,Hard,R16,3,Denis Shapovalov,Vasek Pospisil,7-5 6-4
2021-03-08,Doha,Hard,R16,3,Roger Federer,Daniel Evans,7-6(8) 3-6 7-5
2021-03-08,Marseille,Hard,R16,3,Daniil Medvedev,Egor Gerasimov,6-2 6-4
2021-03-08,Marseille,Hard,R16,3,Karen Khachanov,Mackenzie McDonald,7-6(4) 6-4
2021-03-08,Marseille,Hard,R16,3,Matthew Ebden,Emil Ruusuvuori,6-2 6-2
2021-03-08,Marseille,Hard,R16,3,Ugo Humbert,Jo-Wilfried Tsonga,6-3 6-4
2021-03-08,Marseille,Hard,R16,3,Pierre Hugues Herbert,Cameron Norrie,6-3 6-4
2021-03-08,Marseille,Hard,R16,3,Stefanos Tsitsipas,Lucas Pouille,6-2 6-3
2021-03-08,Doha,Hard,R32,3,Roberto Bautista Agut,Reilly Opelka,4-6 6-3 6-4
2021-03-08,Doha,Hard,R32,3,Marton Fucsovics,Dusan Lajovic,7-6(3) 6-3
2021-03-08,Doha,Hard,R32,3,Lloyd Harris,Stan Wawrinka,7-6(3) 6-7(6) 7-5
2021-03-08,Doha,Hard,R32,3,David Goffin,Filip Krajinovic,6-4 6-4
2021-03-08,Doha,Hard,R32,3,Taylor Fritz,Lorenzo Sonego,7-6(5) 6-4
2021-03-08,Doha,Hard,R32,3,Nikoloz Basilashvili,John Millman,2-6 6-4 6-2
2021-03-08,Doha,Hard,R32,3,Daniel Evans,Jeremy Chardy,6-4 1-6 6-2
2021-03-08,Marseille,Hard,R32,3,Egor Gerasimov,Yannick Hanfmann,6-2 6-0
2021-03-08,Marseille,Hard,R32,3,Mackenzie McDonald,Stefano Travaglia,7-6(2) 7-6(1)
2021-03-08,Marseille,Hard,R32,3,Emil Ruusuvuori,Yoshihito Nishioka,6-2 4-2 RET
2021-03-08,Marseille,Hard,R32,3,Jo-Wilfried Tsonga,Feliciano Lopez,3-6 6-4 7-5
2021-03-08,Marseille,Hard,R32,3,Pierre Hugues Herbert,Kei Nishikori,6-1 6-4
2021-03-01,Rotterdam,Hard,F,3,Andrey Rublev,Marton Fucsovics,7-6(4) 6-4
2021-03-01,Buenos Aires,Clay,SF,3,Diego Schwartzman,Miomir Kecmanovic,6-0 6-4
2021-03-01,Rotterdam,Hard,SF,3,Marton Fucsovics,Borna Coric,6-4 6-1
2021-03-01,Rotterdam,Hard,SF,3,Andrey Rublev,Stefanos Tsitsipas,6-3 7-6(2)
2021-03-01,Buenos Aires,Clay,QF,3,Diego Schwartzman,Jaume Munar,6-2 7-5
2021-03-01,Buenos Aires,Clay,QF,3,Miomir Kecmanovic,Laslo Djere,6-4 7-6(6)
2021-03-01,Rotterdam,Hard,QF,3,Borna Coric,Kei Nishikori,7-6(2) 7-6(4)
2021-03-01,Rotterdam,Hard,QF,3,Marton Fucsovics,Tommy Paul,6-4 6-3
2021-03-01,Rotterdam,Hard,QF,3,Andrey Rublev,Jeremy Chardy,7-6(2) 6-7(2) 6-4
2021-03-01,Rotterdam,Hard,QF,3,Stefanos Tsitsipas,Karen Khachanov,4-6 6-3 7-5
2021-03-01,Buenos Aires,Clay,R16,3,Jaume Munar,Frances Tiafoe,7-6(4) 6-4
2021-03-01,Buenos Aires,Clay,R16,3,Miomir Kecmanovic,Thiago Monteiro,5-7 6-3 6-4
2021-03-01,Buenos Aires,Clay,R16,3,Albert Ramos,Dominik Koepfer,7-5 6-4
2021-03-01,Rotterdam,Hard,R16,3,Borna Coric,Dusan Lajovic,6-3 6-2
2021-03-01,Rotterdam,Hard,R16,3,Kei Nishikori,Alex De Minaur,6-3 2-6 7-5
2021-03-01,Rotterdam,Hard,R16,3,Tommy Paul,Alexander Bublik,6-7(5) 6-3 6-1
2021-03-01,Rotterdam,Hard,R16,3,Marton Fucsovics,Alejandro Davidovich Fokina,6-3 6-2
2021-03-01,Rotterdam,Hard,R16,3,Jeremy Chardy,David Goffin,7-6(3) 7-6(5)
2021-03-01,Rotterdam,Hard,R16,3,Andrey Rublev,Andy Murray,7-5 6-2
2021-03-01,Rotterdam,Hard,R16,3,Karen Khachanov,Cameron Norrie,6-2 6-2
2021-03-01,Rotterdam,Hard,R16,3,Stefanos Tsitsipas,Hubert Hurkacz,6-4 4-6 7-5
2021-03-01,Rotterdam,Hard,R32,3,Dusan Lajovic,Daniil Medvedev,7-6(4) 6-4
2021-03-01,Rotterdam,Hard,R32,3,Alex De Minaur,John Millman,6-1 6-4
2021-03-01,Rotterdam,Hard,R32,3,Kei Nishikori,Felix Auger Aliassime,7-6(4) 6-1
2021-03-01,Rotterdam,Hard,R32,3,Alexander Bublik,Alexander Zverev,7-5 6-3
2021-03-01,Rotterdam,Hard,R32,3,Tommy Paul,Lorenzo Sonego,6-4 7-6(7)
2021-03-01,Rotterdam,Hard,R32,3,Marton Fucsovics,Reilly Opelka,7-6(2) 6-7(4) 7-6(4)
2021-03-01,Rotterdam,Hard,R32,3,Alejandro Davidovich Fokina,Roberto Bautista Agut,6-2 7-6(3)
2021-03-01,Rotterdam,Hard,R32,3,David Goffin,Jan Lennard Struff,6-4 6-0
2021-03-01,Rotterdam,Hard,R32,3,Jeremy Chardy,Ugo Humbert,4-6 7-6(5) 7-6(4)
2021-03-01,Rotterdam,Hard,R32,3,Andrey Rublev,Marcos Giron,7-6(1) 6-3
2021-03-01,Rotterdam,Hard,R32,3,Karen Khachanov,Stan Wawrinka,6-4 7-5
2021-03-01,Rotterdam,Hard,R32,3,Cameron Norrie,Nikoloz Basilashvili,6-0 6-3
2021-03-01,Rotterdam,Hard,R32,3,Hubert Hurkacz,Adrian Mannarino,6-3 7-6(6)
2021-03-01,Rotterdam,Hard,R32,3,Stefanos Tsitsipas,Egor Gerasimov,7-6(4) 7-5
2021-02-22,Singapore,Hard,F,3,Alexei Popyrin,Alexander Bublik,4-6 6-0 6-2
2021-02-22,Montpellier,Hard,F,3,David Goffin,Roberto Bautista Agut,5-7 6-4 6-2
2021-02-22,Singapore,Hard,SF,3,Alexander Bublik,Radu Albot,2-6 6-3 6-4
2021-02-22,Singapore,Hard,SF,3,Alexei Popyrin,Marin Cilic,7-6(5) 7-6(2)
2021-02-22,Montpellier,Hard,SF,3,Roberto Bautista Agut,Peter Gojowczyk,7-5 6-1
2021-02-22,Montpellier,Hard,SF,3,David Goffin,Egor Gerasimov,6-4 2-6 6-4
2021-02-22,Cordoba,Clay,QF,3,Albert Ramos,Diego Schwartzman,6-1 4-6 6-3
2021-02-22,Singapore,Hard,QF,3,Radu Albot,Adrian Mannarino,6-3 6-4
2021-02-22,Singapore,Hard,QF,3,Alexander Bublik,Yoshihito Nishioka,6-3 6-2
2021-02-22,Singapore,Hard,QF,3,Marin Cilic,Soon Woo Kwon,6-2 2-6 7-5
2021-02-22,Singapore,Hard,QF,3,Alexei Popyrin,Matthew Ebden,6-4 7-6(7)
2021-02-22,Montpellier,Hard,QF,3,Roberto Bautista Agut,Ugo Humbert,6-3 6-3
2021-02-22,Montpellier,Hard,QF,3,Egor Gerasimov,Alejandro Davidovich Fokina,4-6 6-4 7-5
2021-02-22,Montpellier,Hard,QF,3,David Goffin,Lorenzo Sonego,6-4 6-4
2021-02-22,Singapore,Hard,R16,3,Radu Albot,Yannick Hanfmann,6-7(2) 7-6(7) 6-3
2021-02-22,Singapore,Hard,R16,3,Matthew Ebden,John Millman,6-4 6-1
2021-02-22,Montpellier,Hard,R16,3,Peter Gojowczyk,Jiri Vesely,6-7(3) 7-6(4) 6-3
2021-02-22,Montpellier,Hard,R16,3,Egor Gerasimov,Aljaz Bedene,6-4 7-6(4)
2021-02-22,Montpellier,Hard,R16,3,Alejandro Davidovich Fokina,Hubert Hurkacz,7-5 6-2
2021-02-22,Montpellier,Hard,R32,3,Jiri Vesely,Mikael Ymer,6-1 6-1
2021-02-22,Montpellier,Hard,R32,3,Peter Gojowczyk,Jan Lennard Struff,6-3 6-4
2021-02-22,Montpellier,Hard,R32,3,Aljaz Bedene,Jannik Sinner,3-6 6-2 7-6(3)
2021-02-22,Montpellier,Hard,R32,3,Egor Gerasimov,Andy Murray,7-6(8) 6-1
2021-02-08,Australian Open,Hard,F,5,Novak Djokovic,Daniil Medvedev,7-5 6-2 6-2
2021-02-08,Australian Open,Hard,SF,5,Novak Djokovic,Aslan Karatsev,6-3 6-4 6-2
2021-02-08,Australian Open,Hard,SF,5,Daniil Medvedev,Stefanos Tsitsipas,6-4 6-2 7-5
2021-02-08,Australian Open,Hard,QF,5,Novak Djokovic,Alexander Zverev,6-7(6) 6-2 6-4 7-6(6)
2021-02-08,Australian Open,Hard,QF,5,Aslan Karatsev,Grigor Dimitrov,2-6 6-4 6-1 6-2
2021-02-08,Australian Open,Hard,QF,5,Daniil Medvedev,Andrey Rublev,7-5 6-3 6-2
2021-02-08,Australian Open,Hard,QF,5,Stefanos Tsitsipas,Rafael Nadal,3-6 2-6 7-6(4) 6-4 7-5
2021-02-08,Australian Open,Hard,R16,5,Novak Djokovic,Milos Raonic,7-6(4) 4-6 6-1 6-4
2021-02-08,Australian Open,Hard,R16,5,Alexander Zverev,Dusan Lajovic,6-4 7-6(5) 6-3
2021-02-08,Australian Open,Hard,R16,5,Grigor Dimitrov,Dominic Thiem,6-4 6-4 6-0
2021-02-08,Australian Open,Hard,R16,5,Aslan Karatsev,Felix Auger Aliassime,3-6 1-6 6-3 6-3 6-4
